project,regime,margin_variance,budget_variance,adjustment_count,cap_hit_count,worst_margin,max_employer_exposure,sim_id
road,FIDIC 13.8,9.015200218769395e-07,0.00037328541144453697,23,0,-0.002989906733424065,0.054239956044826565,85
road,DAM,1.1153018875062175e-06,0.0003694800159892429,4,0,-0.003274086979639032,0.048003039170846876,85
road,Fixed-price,1.2458891490369912e-05,0.00033542034092931295,0,0,-0.00955716640678514,0.0,86
road,FIDIC 13.8,1.993422638459187e-06,0.00035925250140373,23,0,-0.003822866562714057,0.07257125509420069,86
road,DAM,3.9980502758445825e-06,0.00037499636038364133,6,0,-0.006336816913569587,0.05753729890368771,86
road,Fixed-price,1.0581728119868507e-05,0.00033542034092931295,0,0,-0.008541134021127064,0.0,87
road,FIDIC 13.8,1.6930764991789612e-06,0.00036796375343971927,23,0,-0.0034164536084508312,0.06489368787151537,87
road,DAM,2.7358300754607834e-06,0.0003749954873082204,5,0,-0.004608681298449598,0.05376250734103285,87
road,Fixed-price,9.601303359027682e-06,0.00033542034092931295,0,0,-0.009793485169162536,0.0,88
road,FIDIC 13.8,1.5362085374444297e-06,0.000392602953576865,23,0,-0.003917394067665017,0.07295087376569863,88
road,DAM,1.8811296840885871e-06,0.0003881229257473369,6,0,-0.0047010968173094025,0.06835212020059711,88
road,Fixed-price,6.448752543030293e-06,0.00033542034092931295,0,0,-0.0079468524530307,0.0,89
road,FIDIC 13.8,1.0318004068848479e-06,0.000373836846790568,23,0,-0.0031787409812122774,0.05504599877067728,89
road,DAM,1.1025848221322683e-06,0.0003724453312344525,5,0,-0.003442535236821989,0.04958956237033109,89
road,Fixed-price,6.969524965889149e-06,0.00033542034092931295,0,0,-0.008671061578839692,0.0,90
road,FIDIC 13.8,1.1151239945422626e-06,0.0003843833913930829,23,0,-0.003468424631535877,0.07122534269232925,90
road,DAM,1.5225553366218929e-06,0.00037930151833014326,6,1,-0.004072921997955892,0.06426470764332966,90
road,Fixed-price,1.5642540606214533e-06,0.00033542034092931295,0,0,-0.004131460514083168,0.0,91
road,FIDIC 13.8,2.502806496994324e-07,0.00034761094142837426,23,0,-0.001652584205633266,0.026992475664048977,91
road,DAM,3.434280269967111e-07,0.00034584456069768483,4,0,-0.0021606397383849354,0.024177116412275847,91
road,Fixed-price,1.0233429307054614e-05,0.00033542034092931295,0,0,-0.010071408811836435,0.0,92
road,FIDIC 13.8,1.6373486891287394e-06,0.0003865299915532222,23,0,-0.004028563524734574,0.07482415074618584,92
road,DAM,1.741972209939654e-06,0.0003868639545453525,6,0,-0.004256591259564305,0.06959853566136666,92
road,Fixed-price,1.4265485698280667e-05,0.00033542034092931295,0,0,-0.011649879360191587,0.0,93
road,FIDIC 13.8,2.282477711724907e-06,0.0003956175602728244,23,0,-0.004659951744076643,0.08531272457609336,93
road,DAM,2.758342454091927e-06,0.0004019163033181163,6,0,-0.005148997801581706,0.07508957412408943,93
road,Fixed-price,3.0732212465213876e-06,0.00033542034092931295,0,0,-0.004967225555723556,0.0,94
road,FIDIC 13.8,4.917153994434234e-07,0.000361770540958055,23,0,-0.001986890222289428,0.03914274479331133,94
road,DAM,6.302020186192965e-07,0.00035819168975927666,5,0,-0.002390681350193158,0.03464819660893363,94
road,Fixed-price,1.1055990494400444e-05,0.00033542034092931295,0,0,-0.00952901257393872,0.0,95
road,FIDIC 13.8,1.7689584791040726e-06,0.0003831699477014989,23,0,-0.0038116050295754905,0.06755620532223426,95
road,DAM,1.969354988569589e-06,0.0003807554082145112,5,1,-0.004080472393383244,0.06085980368757239,95
road,Fixed-price,9.863923705258146e-06,0.00033542034092931295,0,0,-0.00974020403148751,0.0,96
road,FIDIC 13.8,1.578227792841305e-06,0.0003862265277299452,23,0,-0.003896081612595012,0.06872503941021724,96
road,DAM,1.6591006209088933e-06,0.000387422704669336,6,0,-0.0038986524388567936,0.06600159319747059,96
road,Fixed-price,9.404292696408174e-06,0.00033542034092931295,0,0,-0.009035821947239023,0.0,97
road,FIDIC 13.8,1.5046868314253092e-06,0.00037866172211022207,23,0,-0.0036143287788956147,0.06269910173525634,97
road,DAM,1.833207664972158e-06,0.0003768206668896703,5,0,-0.004136750190819494,0.05623090699468494,97
road,Fixed-price,6.030251957937352e-06,0.00033542034092931295,0,0,-0.007193916174174378,0.0,98
road,FIDIC 13.8,9.648403132699747e-07,0.00037378142789797823,23,0,-0.0028775664696697456,0.05412024540184131,98
road,DAM,1.2936605655380686e-06,0.00036824359906596006,6,0,-0.003578070080792514,0.04908783185359444,98
road,Fixed-price,8.224566565652401e-06,0.00033542034092931295,0,0,-0.008113415053868755,0.0,99
road,FIDIC 13.8,1.3159306505043857e-06,0.00037958551953466815,23,0,-0.0032453660215474994,0.06386290114514337,99
road,DAM,1.510969965603649e-06,0.00037664960958066346,5,1,-0.0038350232096468345,0.05763465949766923,99
road,Fixed-price,2.4767404956061816e-06,0.00033542034092931295,0,0,-0.0042871875026551445,0.0,100
road,FIDIC 13.8,3.962784792969893e-07,0.00035131991269960063,23,0,-0.0017148750010620578,0.02579208269534454,100
road,DAM,6.349062007811624e-07,0.00034587700128077526,3,0,-0.0024098871571628794,0.021713193480498914,100
road,Fixed-price,7.054184469717604e-06,0.00033542034092931295,0,0,-0.008381537622428603,0.0,101
road,FIDIC 13.8,1.1286695151548166e-06,0.00036722458556000216,23,0,-0.0033526150489714412,0.05650640951450645,101
road,DAM,1.2251243188491286e-06,0.00036676229239683626,6,0,-0.0033526150489714412,0.05117431071339084,101
road,Fixed-price,1.1746854954780051e-05,0.00033542034092931295,0,0,-0.010761112410546794,0.0,102
road,FIDIC 13.8,1.8794967927648087e-06,0.0003951886907698374,23,0,-0.004304444964218723,0.0880917541526237,102
road,DAM,2.34894855694655e-06,0.00039487529886435513,5,0,-0.005261024424828564,0.07788803921490355,102
road,Fixed-price,1.550734173676334e-05,0.00033542034092931295,0,0,-0.011906603058655992,0.0,103
road,FIDIC 13.8,2.481174677882135e-06,0.000397452788211267,23,0,-0.004762641223462399,0.08474135926584908,103
road,DAM,3.3160934600924146e-06,0.00039576634960434485,6,0,-0.0058725498704554555,0.07334484550821843,103
road,Fixed-price,1.1053266207927219e-05,0.00033542034092931295,0,0,-0.011341081658478448,0.0,104
road,FIDIC 13.8,1.7685225932683553e-06,0.000369814744484718,23,0,-0.0045364326633913835,0.06433448476908404,104
road,DAM,2.283092291236096e-06,0.00036750466233854783,5,1,-0.005013506101017945,0.05643148901923119,104
road,Fixed-price,9.505183409358269e-06,0.00033542034092931295,0,0,-0.009630829889880232,0.0,105
road,FIDIC 13.8,1.5208293454973226e-06,0.0003832405014329507,23,0,-0.0038523319559520958,0.06747182191527351,105
road,DAM,1.7650887566605185e-06,0.000383242937420055,5,0,-0.003972956642003256,0.0642227966780315,105
road,Fixed-price,5.220787072440005e-06,0.00033542034092931295,0,0,-0.0067334108037968785,0.0,106
road,FIDIC 13.8,8.353259315904014e-07,0.00035164177398261013,23,0,-0.0026933643215187528,0.04187884195883531,106
road,DAM,1.0349010129742854e-06,0.00034606856786634595,5,0,-0.003354281748879806,0.03555481894688182,106
road,Fixed-price,6.016369790641435e-06,0.00033542034092931295,0,0,-0.007658309808920141,0.0,107
road,FIDIC 13.8,9.62619166502629e-07,0.00036952731560660436,23,0,-0.003063323923568048,0.06099425749285356,107
road,DAM,1.07059775298509e-06,0.0003694604980350892,6,1,-0.0033437350393586557,0.05705331889827443,107
road,Fixed-price,9.762717980542742e-06,0.00033542034092931295,0,0,-0.009576722754721767,0.0,108
road,FIDIC 13.8,1.5620348768868402e-06,0.0003754823132224824,23,0,-0.003830689101888704,0.05981209748772475,108
road,DAM,1.7374705150554853e-06,0.0003733656369873639,5,0,-0.004051860900316451,0.05491451679026933,108
road,Fixed-price,7.88983674464314e-06,0.00033542034092931295,0,0,-0.007945343803262589,0.0,109
road,FIDIC 13.8,1.2623738791429012e-06,0.00037426059181559285,23,0,-0.0031781375213050383,0.06296455565419912,109
road,DAM,1.3199742436218525e-06,0.0003766191095277388,5,1,-0.0033784874120941777,0.05729761022227807,109
road,Fixed-price,5.024404694329225e-06,0.00033542034092931295,0,0,-0.0068439398072866475,0.0,110
road,FIDIC 13.8,8.039047510926769e-07,0.0003688596876979588,23,0,-0.0027375759229146535,0.05196553385810845,110
road,DAM,1.1232035936864267e-06,0.0003650004889466768,6,0,-0.0034709689341427125,0.04795104051309711,110
road,Fixed-price,1.6719383817412794e-06,0.00033542034092931295,0,0,-0.00478387225223513,0.0,111
road,FIDIC 13.8,2.675101410786055e-07,0.0003500080029427051,23,0,-0.0019135489008940548,0.027768495093168144,111
road,DAM,2.9429447478016367e-07,0.0003496690563674411,3,0,-0.0019135489008940548,0.025099218749972334,111
road,Fixed-price,1.3739435059444882e-05,0.00033542034092931295,0,0,-0.011881514513491023,0.0,112
road,FIDIC 13.8,2.1983096095111804e-06,0.00039518649879577455,23,0,-0.004752605805396409,0.08895968014412531,112
road,DAM,2.93664046715119e-06,0.0003997856128329116,4,0,-0.005311577036272649,0.07602318675822459,112
road,Fixed-price,7.065087777988813e-06,0.00033542034092931295,0,0,-0.008012699971261264,0.0,113
road,FIDIC 13.8,1.1304140444782085e-06,0.0003791438584466694,23,0,-0.0032050799885045,0.06936957855446992,113
road,DAM,1.4795787984956214e-06,0.0003756333214055693,6,0,-0.004064481439843309,0.06316932559669856,113
road,Fixed-price,7.950806202733561e-06,0.00033542034092931295,0,0,-0.00827081837493511,0.0,114
road,FIDIC 13.8,1.2721289924373693e-06,0.0003706695831144062,23,0,-0.0033083273499740426,0.0650063607642452,114
road,DAM,1.6527737099443688e-06,0.000373567205820202,5,0,-0.0039122452735213115,0.057269950021219956,114
road,Fixed-price,6.8373970695168945e-06,0.00033542034092931295,0,0,-0.007482494072493948,0.0,115
road,FIDIC 13.8,1.093983531122702e-06,0.0003842462590571795,23,0,-0.0029929976289975735,0.05421812364855154,115
road,DAM,1.2549054603003913e-06,0.0003829929624276027,4,0,-0.0036246838752054117,0.04930825680828598,115
road,Fixed-price,4.01647237629288e-06,0.00033542034092931295,0,0,-0.005922711677893114,0.0,116
road,FIDIC 13.8,6.426355802068605e-07,0.00035643512749832814,23,0,-0.0023690846711572483,0.03627767096628871,116
road,DAM,7.026682431952259e-07,0.0003564590028278753,4,0,-0.002454716909964752,0.032276532280847675,116
road,Fixed-price,7.753646841034159e-06,0.00033542034092931295,0,0,-0.008834754524571706,0.0,117
road,FIDIC 13.8,1.2405834945654672e-06,0.00037937292414318944,23,0,-0.0035339018098286823,0.0652624433107719,117
road,DAM,1.3868171350814145e-06,0.0003791145591380246,4,0,-0.0039036919302107426,0.06072641092416788,117
road,Fixed-price,9.746619828747813e-06,0.00033542034092931295,0,0,-0.009185757888576077,0.0,118
road,FIDIC 13.8,1.5594591725996493e-06,0.000390290674109451,23,0,-0.003674303155430436,0.06346926830844078,118
road,DAM,1.8727751186952216e-06,0.00038554323859357433,5,0,-0.004452332065628992,0.05973728729578621,118
road,Fixed-price,2.920422180547809e-06,0.00033542034092931295,0,0,-0.005382955352088749,0.0,119
road,FIDIC 13.8,4.672675488876492e-07,0.0003579042910512383,23,0,-0.0021531821408354995,0.03789946286319454,119
road,DAM,5.051127260262844e-07,0.00035510785788839245,4,0,-0.0023842388983991436,0.03299444376064002,119
road,Fixed-price,1.6448426532466884e-05,0.00033542034092931295,0,0,-0.012905679527834654,0.0,120
road,FIDIC 13.8,2.631748245194705e-06,0.000405031823723141,23,0,-0.0051622718111338645,0.09130953123088485,120
road,DAM,3.7229848361131846e-06,0.0004079986780381988,6,0,-0.006524590068494651,0.07906021809902458,120
road,Fixed-price,1.921799417749326e-05,0.00033542034092931295,0,0,-0.013961390766416101,0.0,121
road,FIDIC 13.8,3.074879068398924e-06,0.0004011079150425091,23,0,-0.005584556306566443,0.09114601614958269,121
road,DAM,5.197455499235156e-06,0.0004004511566714296,5,0,-0.0074460250241363685,0.07435721530809622,121
road,Fixed-price,7.876141761317995e-06,0.00033542034092931295,0,0,-0.008498081636553224,0.0,122
road,FIDIC 13.8,1.26018268181088e-06,0.0003740201245425409,23,0,-0.0033992326546212898,0.06059815830180438,122
road,DAM,1.549847366265853e-06,0.00037009111203864173,5,1,-0.0038450958552663575,0.05468698389979985,122
road,Fixed-price,9.475061857701454e-06,0.00033542034092931295,0,0,-0.009778561480615275,0.0,123
road,FIDIC 13.8,1.5160098972322323e-06,0.00038494673568318315,23,0,-0.00391142459224611,0.07051583448922595,123
road,DAM,1.7877952550242079e-06,0.00038156228088548,6,0,-0.004380020382992511,0.06756103267812003,123
road,Fixed-price,5.237435474676905e-06,0.00033542034092931295,0,0,-0.006820661692994376,0.0,124
road,FIDIC 13.8,8.379896759483045e-07,0.0003714941025387938,23,0,-0.0027282646771977503,0.05401309763902495,124
road,DAM,1.0627399651213627e-06,0.00036741714597941354,6,0,-0.0033460625789583504,0.0492887827432874,124
road,Fixed-price,1.1469473254496799e-05,0.00033542034092931295,0,0,-0.01071992067311528,0.0,125
road,FIDIC 13.8,1.8351157207194883e-06,0.0003939375928156456,23,0,-0.004287968269246115,0.07147946475317485,125
road,DAM,2.118583452610607e-06,0.00039094470960587564,5,0,-0.004445874975687297,0.0692046970660778,125
road,Fixed-price,8.745840868987182e-06,0.00033542034092931295,0,0,-0.00877166345774992,0.0,126
road,FIDIC 13.8,1.3993345390379468e-06,0.0003920311231286625,23,0,-0.0035086653830999626,0.06564641697734705,126
road,DAM,1.733480903697271e-06,0.00038800082043965035,5,0,-0.004241163746931051,0.06001280293147413,126
road,Fixed-price,3.7667754084522633e-06,0.00033542034092931295,0,0,-0.0055968576777057355,0.0,127
road,FIDIC 13.8,6.026840653523623e-07,0.0003662322638563524,23,0,-0.002238743071082294,0.04095512049107497,127
road,DAM,8.256026722463267e-07,0.00036234368608615094,4,0,-0.0030818727482749345,0.037725598129550224,127
road,Fixed-price,9.495634714241316e-06,0.00033542034092931295,0,0,-0.009118968200748458,0.0,128
road,FIDIC 13.8,1.5193015542786098e-06,0.00037488627626169744,23,0,-0.0036475872802993817,0.0681108844270238,128
road,DAM,1.9083157094768043e-06,0.00037534450179727594,6,0,-0.0045296785210048665,0.05956882601042595,128
road,Fixed-price,5.536652890235666e-06,0.00033542034092931295,0,0,-0.006883421261305284,0.0,129
road,FIDIC 13.8,8.858644624377068e-07,0.0003693042146844928,23,0,-0.0027533685045221107,0.0541358160473332,129
road,DAM,1.0655367742029578e-06,0.0003658880259458314,5,0,-0.0033343074732049283,0.04987532784577427,129
road,Fixed-price,5.677571527819954e-06,0.00033542034092931295,0,0,-0.00693934427352999,0.0,130
road,FIDIC 13.8,9.08411444451195e-07,0.00037667836195493334,23,0,-0.0027757377094120017,0.0507110453517862,130
road,DAM,1.2395995696852295e-06,0.0003711088000640454,5,0,-0.0033483089360398094,0.04650924396393202,130
road,Fixed-price,7.92558942358843e-06,0.00033542034092931295,0,0,-0.009145525906031973,0.0,131
road,FIDIC 13.8,1.2680943077741493e-06,0.0003685337310516675,23,0,-0.0036582103624127893,0.06284094865032824,131
road,DAM,1.4769383025220122e-06,0.00036784796928248124,5,0,-0.003785839828542227,0.05467574832383404,131
road,Fixed-price,1.6974754664112669e-06,0.00033542034092931295,0,0,-0.005065635822022484,0.0,132
road,FIDIC 13.8,2.7159607462580406e-07,0.00034467634372257664,23,0,-0.002026254328808999,0.032448710060496766,132
road,DAM,3.795002181309575e-07,0.00034272235277292773,3,0,-0.002292840334230835,0.028960721048895265,132
road,Fixed-price,7.321557307476735e-06,0.00033542034092931295,0,0,-0.007822017229994191,0.0,133
road,FIDIC 13.8,1.17144916919628e-06,0.0003642106183652461,23,0,-0.003128806891997682,0.05345080758750402,133
road,DAM,1.2827205640122573e-06,0.0003641676602418131,6,0,-0.0038557814042704114,0.0491125827785354,133
road,Fixed-price,5.581421143388685e-06,0.00033542034092931295,0,0,-0.007092038005999765,0.0,134
road,FIDIC 13.8,8.9302738294219e-07,0.00037543520131116096,23,0,-0.002836815202399909,0.05528739421032508,134
road,DAM,1.1001291020477015e-06,0.0003720405465911379,5,0,-0.003603157786018496,0.04975053846049058,134
road,Fixed-price,8.364772104961221e-06,0.00033542034092931295,0,0,-0.009210068032284302,0.0,135
road,FIDIC 13.8,1.3383635367937963e-06,0.00038348891102944093,23,0,-0.003684027212913721,0.07313091452722066,135
road,DAM,1.4651948785087384e-06,0.0003843335128982401,6,1,-0.004377730851682027,0.07062929053558892,135
road,Fixed-price,6.161696864250517e-06,0.00033542034092931295,0,0,-0.007368454029114957,0.0,136
road,FIDIC 13.8,9.858714982800847e-07,0.0003789944194164138,23,0,-0.0029473816116459828,0.05213716781136151,136
road,DAM,1.1076761846874568e-06,0.0003779103241642535,4,0,-0.0031115751535130687,0.04928364644396555,136
road,Fixed-price,8.508271776212992e-06,0.00033542034092931295,0,0,-0.008553673365800887,0.0,137
road,FIDIC 13.8,1.3613234841940782e-06,0.00038203686019484557,23,0,-0.0034214693463203577,0.07135854533184087,137
road,DAM,1.4945602362306642e-06,0.00038497482127250205,5,0,-0.0038038231830120617,0.06624601319205056,137
road,Fixed-price,1.3941922994119878e-05,0.00033542034092931295,0,0,-0.009894184158329003,0.0,138
road,FIDIC 13.8,2.2307076790591827e-06,0.0003835326862808349,23,0,-0.003957673663331607,0.06538895973290534,138
road,DAM,2.445267229166024e-06,0.00038594800201058706,5,1,-0.00417467581714373,0.059315473342932745,138
road,Fixed-price,5.260846072768848e-06,0.00033542034092931295,0,0,-0.007556421569664934,0.0,139
road,FIDIC 13.8,8.417353716430142e-07,0.0003680410284357849,23,0,-0.003022568627865971,0.047224312759820954,139
road,DAM,1.0409456930871386e-06,0.000363737444141919,4,0,-0.003022568627865971,0.042530166090158514,139
road,Fixed-price,3.966897615511724e-06,0.00033542034092931295,0,0,-0.006796021638923594,0.0,140
road,FIDIC 13.8,6.347036184818757e-07,0.0003681913002519563,23,0,-0.0027184086555694376,0.04949998995936744,140
road,DAM,6.336693502865847e-07,0.0003705354138679108,5,0,-0.002931436635613488,0.047170367456390284,140
road,Fixed-price,1.907040318038935e-06,0.00033542034092931295,0,0,-0.004607996856557377,0.0,141
road,FIDIC 13.8,3.0512645088622947e-07,0.0003546568954663003,23,0,-0.0018431987426229535,0.03632677212023564,141
road,DAM,3.855129295215131e-07,0.0003543373932993004,4,0,-0.0023850661319057276,0.03303965657130556,141
road,Fixed-price,2.1762909179868842e-06,0.00033542034092931295,0,0,-0.005184961399024024,0.0,142
road,FIDIC 13.8,3.4820654687790135e-07,0.00035861409824401686,23,0,-0.0020739845596096096,0.04070168249341076,142
road,DAM,3.889907270422707e-07,0.0003570150147681058,4,0,-0.0021184318329155044,0.0387318672373648,142
road,Fixed-price,3.344601363366898e-06,0.00033542034092931295,0,0,-0.005395077428911446,0.0,143
road,FIDIC 13.8,5.351362181387042e-07,0.0003675740141281621,23,0,-0.002158030971564584,0.042459798581911894,143
road,DAM,7.580956007621759e-07,0.0003621533303760531,4,0,-0.002724461482323526,0.03599497843728455,143
road,Fixed-price,5.410173097733241e-06,0.00033542034092931295,0,0,-0.007025411593027227,0.0,144
road,FIDIC 13.8,8.656276956373199e-07,0.000372618316623777,23,0,-0.002810164637210892,0.06060182714379981,144
road,DAM,1.0552579623900981e-06,0.0003703263691481386,6,1,-0.0031915230266798267,0.05525971816682605,144
road,Fixed-price,1.05428277351825e-05,0.00033542034092931295,0,0,-0.0093981774074407,0.0,145
road,FIDIC 13.8,1.686852437629199e-06,0.000396895940331728,23,0,-0.003759270962976277,0.07366266176409313,145
